"SMILES","Binary Activity"
"CC#Cc1cc(C)nc(Nc2ccccc2)n1",0
"CC(=N[Si](C)(C)C)O[Si](C)(C)C",0
"CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C",0
"CC(=O)/C=C/C1=C(C)CCCC1(C)C",0
"CC(=O)/C=C/c1ccccc1",0
"CC(=O)C(C)=O",0
"CC(=O)C(C)C",0
"CC(=O)C(C)O",0
"CC(=O)C(Cl)C(=O)N(C)C",0
"CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C",0
"CC(=O)C1C(=O)C=C(C)OC1=O",0
"CC(=O)C=O",0
"CC(=O)CC(=O)Nc1ccc(C)cc1C",0
"CC(=O)CC(=O)Nc1ccccc1",0
"CC(=O)CC(=O)Nc1ccccc1C",0
"CC(=O)CC(C)(C)O",0
"CC(=O)CC(C)C",0
"CC(=O)CC(N)=O",0
"CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O",0
"CC(=O)CCC(C)C",0
"CC(=O)CCC=C(C)C",0
"CC(=O)CCC=C(C)CCC=C(C)C",0
"CC(=O)CCc1ccc(O)cc1",0
"CC(=O)CCc1ccccc1",0
"CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1",1
"CC(=O)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1",1
"CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1",1
"CC(=O)N(C)C",0
"CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1",1
"CC(=O)N1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1",1
"CC(=O)N1CCN(Cc2cccc3c2-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1",1
"CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",0
"CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O",0
"CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2",1
"CC(=O)NCCNc1nc(-c2ccccc2)nc2[nH]c(C(=O)N3CCN(CCCc4ccccc4)CC3)cc12",1
"CC(=O)NCCNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1",1
"CC(=O)NCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21",1
"CC(=O)NCCn1cc(CCCCC(=O)NCCNC(=O)COc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)nn1",1
"CC(=O)Nc1cc(-c2cc(C)cc(C)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(C)ccc2C)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(F)cc(F)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(F)cc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(N3CCOCC3)ccn2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cc(O)cc(F)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1",1
"CC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccc3c(c2)OCO3)n1",1
"CC(=O)Nc1cc(-c2cccc(C#N)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(C(F)(F)F)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(C)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(CC#N)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(CO[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
"CC(=O)Nc1cc(-c2cccc(CO[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1",1
